WellName,TestUsage,Date,OilRate (STB/D),WaterRate (STB/D),GasRate (MSCF/D),GasLiftRate (MSCF/D),LiquidRate (STB/D),WCUT (%),GLR (SCF/STB),FWHP (Psi),Tubing ID (Inch),FWHT (DegC),WHP Fluctuation (%),WHPFluctuation (Psi),ChokeFluctuation (%),Status,Sluggish_Predict,
WELL-145A,Allocation,6/12/2017,5146.633715,6312.250568,21.70815911,0,11458.88428,55.08608353,1894.43916,524.5785176,5.5,52.3269997,12.05041579,4.358436584,0.133514404,Non-sluggish,0.12,0
WELL-131,Informational,2/11/2015,5083.962823,2535.7248,3.783818595,4.22433382,7619.687623,33.27859258,496.5844772,317.5461972,5.5,53.745,24.48036756,5.359731674,0.040534973,Sluggish,0.98,1
WELL-136,Allocation,11/19/2016,1027.201237,12310.30217,1.191850341,4.923515329,13337.50341,92.29839944,89.36082748,301.8775999,5.5,69.1157379,8.476904365,1.764356613,0.238418579,Non-sluggish,0.26,0
WELL-122,Informational,1/31/2017,2991.284678,9534.847173,2.795202888,4.493693218,12526.13185,76.11964561,223.1497258,386.3863127,5.5,66.4530334,28.28094021,7.534141541,0.031944275,Sluggish,0.99,1
WELL-143,Informational,10/4/2013,11114.62737,1698.85547,34.30340487,0,12813.48284,13.25834273,2677.133555,745.7445373,5.5,47.4670029,2.0959282,1.077667236,0.529296875,Non-sluggish,0,0
WELL-143,Allocation,7/3/2015,1580.288663,3653.909,2.749716087,2.718048858,5234.197663,69.80838775,525.3366923,414.7651686,5.5,44.275,39.6863378,11.34910202,0.002384186,Sluggish,0.99,1
WELL-146,Allocation,12/5/2016,2055.134073,1860.510676,3.195623325,3.881262104,3915.644749,47.51479757,816.1167649,300.0792593,5.5,46.2081299,27.05816646,5.59825325,0.104911804,Sluggish,0.89,1
WELL-146,Allocation,1/15/2021,784.0561077,1832.483093,2.941057682,6.120676485,2616.539201,70.03461261,1124.025843,324.5567453,5.5,38.6091385,13.72315173,3.070878983,0.028610229,Non-sluggish,0.31,0
WELL-140,Informational,11/29/2014,5352.04258,146.5337,31.08484371,0,5498.57628,2.664938932,5653.253156,1683.006448,5.5,23.305,0.62463083,0.724815369,0.185966492,Non-sluggish,0,0
WELL-129ST1,Allocation,9/14/2014,3168.964776,5004.095193,2.46027912,3.552723104,8173.059969,61.22670349,301.0230109,284.5819417,5.5,48.9127922,33.14862726,6.50415802,0.007148743,Sluggish,0.99,1
WELL-107ST2,Allocation,9/23/2013,5501.081692,5386.692788,2.167955265,3.365811225,10887.77448,49.47469107,199.118311,373.6607424,5.5,61.1085663,22.13666956,5.70306015,0.131134033,Sluggish,1,1
WELL-143,Allocation,6/14/2017,1483.684025,3641.780489,1.370800559,5.156490267,5125.464514,71.0526915,267.4490391,539.7941627,5.5,45.9372902,61.62873712,22.93663216,0.071529388,Sluggish,0.9,1
WELL-109,Allocation,2/11/2016,3374.942607,587.3926,6.854159055,3.84870195,3962.335207,14.82440453,1729.828169,287.320278,5.5,46.796,9.580214538,1.8978405,0,Non-sluggish,0.01,0
WELL-103,Informational,11/28/2014,9724.112112,1158.4338,47.29187128,0,10882.54591,10.64487859,4345.662464,905.03712,5.5,45.1,0.29039383,0.18120575,0.815402985,Non-sluggish,0,0
WELL-128,Informational,10/1/2018,2764.369885,3482.985157,2.028159546,6.193883858,6247.355042,55.75135611,324.6429141,307.6815769,5.5,52.4147415,57.67846412,12.2358284,0.419624329,Sluggish,0.99,1
WELL-146,Allocation,12/18/2020,3455.294016,4994.157314,6.244361869,4.097494012,8449.45133,59.10629127,739.0257219,349.8695124,5.5,56.4545593,13.04656882,3.147172928,0.021457672,Non-sluggish,0.19,0
WELL-137ST1,Informational,10/9/2016,1554.854123,6177.405564,1.638563324,3.299346201,7732.259687,79.89133596,211.912609,369.7943948,5.5,64.7135086,30.29848778,7.725017548,0.03099823,Sluggish,0.93,1
WELL-111,Informational,10/30/2014,685.3111351,2197.987261,0.050124739,0,2883.298396,76.23169575,17.38451319,281.0546364,7,58.696,19.63680282,3.80521965,0.002380371,Sluggish,0.92,1
WELL-146,Informational,6/12/2018,906.7132418,1575.629704,0.028583007,3.892372163,2482.342946,63.4734901,11.51452786,292.4662349,5.5,47.8904419,60.72643804,12.24536514,0.028617859,Sluggish,0.93,1
WELL-114,Allocation,2/13/2016,7917.59139,2157.127,17.99364021,0,10074.71839,21.4112883,1786.019173,1069.365174,5.5,52.186,0.439789634,0.324256897,0.641353607,Non-sluggish,0,0
WELL-128,Allocation,3/15/2013,2324.687531,4664.129909,2.322797439,3.918987859,6988.81744,66.73704027,332.3591522,388.1844604,5.5,58.5564957,15.64280368,4.186691284,0.007156372,Sluggish,1,1
WELL-122,Allocation,1/24/2014,4214.462789,12946.7218,4.030337623,4.849542068,17161.18459,75.44188883,234.8519476,345.8581775,5.5,67.5020981,6.159015959,1.468681335,0.045295715,Non-sluggish,0.07,0
WELL-143,Informational,11/7/2018,1286.006039,5376.892327,0.935296008,4.998612038,6662.898366,80.69899962,140.3737468,284.3052194,5.5,53.8033104,93.99631591,18.42527008,0.019073486,Sluggish,0.99,1
WELL-109,Allocation,12/6/2020,2053.303786,1914.517425,5.369227829,5.525602822,3967.821211,48.25110113,1353.192985,265.6318756,5.5,43.2860298,11.61216465,2.126726151,0.016685486,Non-sluggish,0.15,0
WELL-110,Allocation,9/12/2013,772.5478666,7766.060549,1.837668927,2.402520566,8538.608416,90.95229774,215.2187848,598.0176155,5.5,54.9858894,3.168799927,1.306552887,0,Non-sluggish,0.08,0
WELL-132,Informational,3/3/2020,1045.227964,1957.055693,2.19290897,5.547621538,3002.283657,65.18556927,730.4136519,703.0034081,5.5,27.9850502,23.13865614,11.21537399,0.009536743,Sluggish,0.94,1
WELL-123A,Allocation,2/27/2017,1030.654212,6536.33381,9.9448751,0,7566.988022,86.37959768,1314.244858,790.6988812,5.5,55.1537399,0.948148717,0.516899109,0.021457672,Non-sluggish,0.11,0
WELL-132,Informational,8/8/2017,3498.115628,989.0905372,8.538954493,4.521750747,4487.206165,22.04245806,1902.955687,455.270234,5.5,33.2799301,14.82649536,4.653995514,0.009536743,Non-sluggish,0.1,0
WELL-150ST1,Allocation,4/25/2018,792.9563005,8894.545291,0.669855738,3.485568615,9687.501592,91.81464598,69.1463874,283.6136796,5.5,65.8503113,10.68083425,2.088577271,0.038146973,Non-sluggish,0.12,0
WELL-136,Allocation,4/11/2017,1203.006333,8810.317063,1.044272648,4.238078246,10013.3234,87.98594347,104.2883173,349.0458503,5.5,68.0247192,52.54815544,12.64614487,0.071525574,Sluggish,0.85,1
WELL-143,Allocation,5/20/2017,1286.004656,3286.321479,0.918559066,3.320567301,4572.326135,71.87417043,200.8953515,310.730293,5.5,44.6936798,135.9953343,29.13572311,0.014305115,Sluggish,1,1
WELL-137ST1,Allocation,5/3/2018,1070.938716,5945.99731,0.453549904,3.769204974,7016.936026,84.73780134,64.63645989,305.4684449,5.5,51.7662315,16.16555292,3.404670715,0.073372258,Sluggish,0.8,1
WELL-143,Allocation,7/2/2018,1358.939132,5038.938034,1.444801802,5.69727089,6397.877166,78.75953075,225.8251862,463.8460409,5.5,56.1341209,65.33667556,20.8953228,0.069141388,Sluggish,0.97,1
WELL-122,Allocation,3/14/2018,4538.604201,9727.227469,29.04994474,0.082994951,14265.83167,68.1854917,2036.330262,488.7439891,5.5,59.4415283,5.009341002,1.688030243,0.250343323,Non-sluggish,0.11,0
WELL-143,Allocation,9/24/2013,11464.71512,1780.004451,30.79677016,0,13244.71957,13.43935175,2325.21119,707.9828382,5.5,48.7525749,5.509528415,2.689399719,0.786792755,Non-sluggish,0,0
WELL-105ST,Informational,8/18/2020,4841.940972,2699.827511,4.326316973,0,7541.768483,35.79833453,573.6475447,474.6351174,5.5,51.3618698,19.90440551,6.513692856,0.121593475,Non-sluggish,0.4,0
WELL-123A,Allocation,7/9/2017,821.5275419,7077.747464,9.682702635,0,7899.275006,89.59996277,1225.771052,775.8986366,5.5,165.6786041,1.640107372,0.87739563,0.083446503,Non-sluggish,0.4,0
WELL-137ST1,Allocation,8/5/2019,718.4108339,3251.426819,2.917744044,3.892548737,3969.837653,81.90326918,734.9781777,341.2935677,5.5,39.5170593,178.3658739,41.97184563,0.040531158,Sluggish,0.98,1
WELL-128,Allocation,8/14/2018,1411.047711,3138.799059,1.028098105,5.478009091,4549.84677,68.98691797,225.9632372,358.3070835,5.5,51.0147285,36.40363301,8.993284225,0.250343323,Sluggish,0.99,1
WELL-150ST1,Allocation,2/8/2019,797.8634814,8243.960831,0.25765247,4.039418987,9041.824312,91.17585728,28.49562888,302.7019814,5.5,64.8432083,10.00730384,2.088577271,0.076293945,Non-sluggish,0.22,0
WELL-141,Allocation,9/19/2018,5144.513315,1132.579078,36.85591566,0.578546246,6277.092393,18.04305253,5871.49485,1343.568397,5.5,35.2216415,0.710356298,0.658042908,0.827323914,Non-sluggish,0,0
WELL-104,Allocation,7/25/2019,6358.439868,1513.366723,5.098205973,2.437769878,7871.806591,19.22515125,647.6538662,506.3106697,7,39.2309418,6.775221456,2.365150452,0.562679291,Non-sluggish,0.02,0
WELL-137ST1,Allocation,12/17/2016,1380.405816,5969.114299,0.811723426,5.952313653,7349.520115,81.21774219,110.4457724,322.0728404,5.5,64.5990677,62.74693371,13.93364716,0.035758972,Sluggish,0.93,1
WELL-140,Informational,11/29/2014,4330.745016,176.092,30.64697022,0,4506.837016,3.907219173,6800.106175,1675.972105,5.5,23.993,0.866578104,1.001365662,0.226499557,Non-sluggish,0,0
WELL-122,Allocation,6/20/2016,2837.294362,8700.875259,2.960245918,3.396794633,11538.16962,75.4094934,256.5611371,348.4862951,5.5,65.8426819,30.00712693,7.209884644,0.021453857,Sluggish,0.9,1
WELL-137ST1,Allocation,5/18/2014,2090.03098,8480.13228,2.005805912,3.77306007,10570.16326,80.22707002,189.7611099,304.9151409,5.5,69.329361,6.94065687,1.459142685,0.004768372,Non-sluggish,0.05,0
WELL-131,Informational,8/1/2019,4773.514577,2658.496835,4.544360234,4.391400602,7432.011412,35.7708928,611.4576502,289.9764938,5.5,50.3700294,98.16825959,19.62691689,0.03099823,Sluggish,0.93,1
WELL-146,Allocation,9/6/2018,915.045475,1522.775081,0.031774029,6.095790658,2437.820556,62.46460911,13.033785,312.7993805,5.5,49.6795616,35.73007461,7.705804825,0.011917114,Sluggish,0.89,1
WELL-137ST1,Informational,6/6/2019,1141.434759,3588.212672,1.257509118,3.956920262,4729.647431,75.86638802,265.8779827,282.645419,5.5,43.1105499,117.1087223,22.82177353,0.202659607,Sluggish,0.99,1
WELL-148,Allocation,2/19/2014,6139.235578,4340.631411,18.50907004,0,10479.86699,41.41876434,1766.155053,984.4866999,5.5,51.5297165,0.618205136,0.419624329,0.009536743,Non-sluggish,0.01,0
WELL-114,Allocation,5/16/2018,6900.839955,5854.212994,38.15347115,0,12755.05295,45.89720652,2991.243651,961.2488841,5.5,50.2975502,0.906562226,0.600830078,0.486377716,Non-sluggish,0,0
WELL-125,Allocation,4/1/2019,1250.974989,4732.04681,0.481267134,6.257704695,5983.021799,79.09125136,80.4388067,358.9986508,5.5,48.9776382,17.99336803,4.453725815,0.009536743,Sluggish,1,1
WELL-131,Informational,5/5/2020,3372.73259,3475.095119,4.650525896,4.876306748,6847.827709,50.74740876,679.1242557,341.2935677,5.5,49.797821,45.067673,10.60501862,0.021461487,Sluggish,0.95,1
WELL-145A,Informational,9/24/2018,4291.076708,8952.340832,25.62793758,0,13243.41754,67.59841865,1935.145328,408.6560346,5.5,53.9444618,6.532622801,1.840618134,0.033378601,Non-sluggish,0.05,0
WELL-105ST,Informational,12/5/2015,10460.52326,189.9278,56.89601532,0,10650.45106,1.783284097,5342.122601,990.2904564,5.5,29.3199,1.173294011,0.801101685,0.078681946,Non-sluggish,0,0
WELL-102ST,Allocation,9/1/2013,6721.705212,13048.78754,20.33491368,0,19770.49275,66.00132684,1028.548653,432.0322804,7,61.8905945,2.017020801,0.600820541,0.050071716,Non-sluggish,0.17,0
WELL-105ST,Allocation,9/2/2013,8726.776266,56.25945762,23.44863786,0,8783.035724,0.640546838,2669.764601,1200.544432,5.5,35.7557068,0.564546516,0.467300415,0.181201935,Non-sluggish,0,0
WELL-145A,Allocation,10/21/2018,5110.458066,7752.311807,19.95751051,0,12862.76987,60.2693812,1551.571762,431.4790591,5.5,55.6878014,25.54977826,7.60090065,0.078678131,Sluggish,0.72,1
WELL-132,Allocation,12/20/2014,4262.959721,437.0855,3.426093419,0,4700.045221,9.299602013,728.949033,327.205728,5.5,31.7,0.54956328,0.123981476,0.004768372,Non-sluggish,0.07,0
WELL-103,Allocation,12/4/2014,7334.344059,651.3890577,84.52423083,0,7985.733117,8.156909932,10584.40466,1222.26085,5.5,40.9933624,0.40740855,0.343330383,0.023841858,Non-sluggish,0,0
WELL-145A,Allocation,12/25/2015,7097.098892,6305.9803,42.15668564,0,13403.07919,47.04874313,3145.298557,439.4941476,5.5,48.207,2.486401601,0.753429413,0.030990601,Non-sluggish,0.01,0
WELL-109,Allocation,10/8/2013,4078.717051,612.2434005,8.58082722,0,4690.960452,13.0515575,1829.226085,292.3279166,5.5,53.1204681,5.867326926,1.182575226,0.004768372,Non-sluggish,0,0
WELL-109,Allocation,1/2/2018,3907.251617,435.9013222,5.772112172,5.050983738,4343.152939,10.0365179,1329.014256,272.6863673,5.5,44.3312798,7.760972389,1.459142685,0.011924744,Non-sluggish,0.01,0
WELL-146,Allocation,2/21/2017,1172.288027,1045.199729,1.079012367,3.778199738,2217.487756,47.13440812,486.5922547,305.6123241,5.5,41.9928284,33.58376993,7.076499939,0.046730041,Sluggish,0.99,1
WELL-111,Allocation,6/4/2017,3494.163432,11545.01256,3.566385125,3.006873442,15039.17599,76.76625745,237.1396629,380.445401,7,70.9162979,25.74169628,6.75223732,0.007156372,Sluggish,0.97,1
WELL-146,Informational,9/6/2014,5102.786241,1606.073815,10.28878375,2.612450455,6708.860056,23.93959334,1533.611324,291.2213361,5.5,53.5477257,1.519906317,0.305181503,0.023841858,Non-sluggish,0.03,0
WELL-150ST1,Allocation,2/28/2020,1632.659996,7840.879843,2.561048733,5.244374209,9473.539839,82.76610408,270.3370415,321.3753527,5.5,64.1260376,13.29947657,2.946899414,0.078681946,Non-sluggish,0.38,0
WELL-132,Informational,5/13/2019,1408.355264,1119.699852,0.160391921,3.627391898,2528.055116,44.29095888,63.44478804,743.8080712,5.5,33.5774803,20.97667861,10.75761032,0.016689301,Sluggish,0.95,1
WELL-136,Allocation,9/13/2019,865.2007477,7588.873041,3.139976405,4.393646672,8454.073789,89.76587182,371.4157794,346.9647029,5.5,63.8590088,57.00844444,13.63774872,0.007156372,Sluggish,0.93,1
WELL-111,Informational,6/18/2019,2189.360766,10135.84281,2.619735568,3.258269411,12325.20358,82.23671721,212.5510992,385.1484134,7,69.8367233,28.01320858,7.438907623,0.405315399,Sluggish,0.93,1
WELL-143,Allocation,2/24/2017,2873.839867,82.0313331,14.72608814,0.000470912,2955.8712,2.77519985,4981.978964,375.7423887,5.5,43.7628746,75.26136799,19.49757042,0.054359436,Non-sluggish,0.05,0
WELL-148,Informational,1/19/2020,2126.863955,11815.18238,17.43635776,4.015970027,13942.04634,84.74496567,1250.631173,403.8220617,5.5,58.8502312,13.83845536,3.852972031,0.016689301,Non-sluggish,0.02,0
WELL-143,Informational,12/2/2016,2324.462574,6857.531895,4.742808084,0,9181.994469,74.68455702,516.5335375,462.886162,5.5,49.8779297,28.11979067,8.974380493,0.030994415,Non-sluggish,0.44,0
WELL-143,Allocation,2/6/2020,1404.101887,5951.568895,3.105212676,5.597016319,7355.670782,80.91130057,422.1522099,222.0607229,5.5,64.3053436,137.8472755,21.10513496,0.016693115,Sluggish,0.97,1
WELL-148,Informational,12/21/2015,9377.984293,1840.7903,28.53330064,0,11218.77459,16.40812269,2543.352699,572.0443758,5.5,52.464,3.457813529,1.363796234,0.221729279,Non-sluggish,0,0
WELL-145A,Allocation,10/13/2017,5237.336943,6168.113321,33.14134823,0.719283809,11405.45026,54.08040172,2905.746592,555.9780959,5.5,47.8446693,7.264771042,2.784824371,0.435832977,Non-sluggish,0.02,0
WELL-103,Allocation,11/19/2015,3186.340528,1290.5028,18.30787591,0,4476.843328,28.82617741,4089.460937,1430.07468,5.5,38.4,3.050651322,3.007942203,0.007152557,Non-sluggish,0.01,0
WELL-114,Allocation,3/11/2020,4907.773344,7591.175375,10.3372785,0,12498.94872,60.73451092,827.0518371,641.7271447,5.5,63.4088593,1.142388714,0.505455017,0.016689301,Non-sluggish,0.07,0
WELL-132,Allocation,9/29/2013,4520.575085,53.7273905,2.886380455,0,4574.302476,1.174548268,630.9990366,618.2124688,5.5,34.1496887,0.134253103,0.057224274,0.014305115,Non-sluggish,0.01,0
WELL-146,Allocation,11/4/2019,2250.006222,1360.398717,2.375885925,5.249332613,3610.404939,37.67994837,658.0663292,357.892153,5.5,45.6816902,24.15883944,5.961374991,0.014305115,Sluggish,0.96,1
WELL-146,Allocation,11/16/2017,914.8067446,1610.369577,0.877736802,4.111227843,2525.176322,63.77255969,347.5942628,274.6227784,5.5,48.2566605,48.40334869,9.164951324,0.104904175,Sluggish,1,1
WELL-132,Allocation,8/2/2020,1455.163285,2814.786584,2.618731176,4.339254861,4269.949869,65.92083444,613.2931899,765.9394457,5.5,36.3507996,14.97091965,7.906078339,0.011920929,Non-sluggish,0.33,0
WELL-107ST2,Allocation,9/26/2015,2526.95567,6341.1987,0.657175418,3.908012989,8868.15437,71.50528098,74.10509454,401.1315966,5.5,60.755,45.65512774,12.62683868,0.014305115,Sluggish,0.98,1
WELL-125,Allocation,2/19/2021,1698.301119,3976.975667,2.150368023,4.476494959,5675.276786,70.0754486,378.9009953,238.2443515,5.5,38.7960625,144.4495865,23.72778034,0.267028809,Sluggish,0.92,1
WELL-123A,Allocation,5/5/2019,970.9148757,8494.433,9.788661772,0,9465.347876,89.74242798,1034.157635,420.5516075,5.5,53.1814995,6.183406998,1.792938232,0.014305115,Non-sluggish,0.26,0
WELL-123A,Allocation,12/30/2018,1198.675099,11546.4781,9.999411068,0,12745.1532,90.59505147,784.5657806,436.0435587,5.5,53.2349091,5.012053493,1.506828308,0.09059906,Non-sluggish,0.02,0
WELL-101,Allocation,11/1/2018,5690.099976,14.5625952,37.31851239,0,5704.662571,0.255275312,6541.756313,1511.213256,5.5,30.4608192,1.372948802,1.430534363,0.772491455,Non-sluggish,0,0
WELL-143,Informational,2/4/2020,1385.053953,5684.051479,3.062879441,5.258076312,7069.105432,80.40694164,433.2768086,424.8394979,5.5,70.0274734,58.99590375,17.28084373,0.021453857,Sluggish,0.98,1
WELL-129ST1,Informational,12/20/2014,3087.422357,5430.5515,4.606033664,3.677838837,8517.973857,63.75402873,540.742874,286.740126,5.5,168,42.9811222,8.497367859,0.021461487,Sluggish,0.72,1
WELL-111,Allocation,12/9/2017,4050.67308,12245.5505,2.79680448,3.736722623,16296.22358,75.1434861,171.6228589,338.9422001,7,70.9124832,3.22396214,0.753414154,0.007152557,Non-sluggish,0.18,0
WELL-141,Allocation,3/15/2020,3813.507343,2912.987531,26.44171979,5.246631039,6726.494874,43.30617336,3930.980442,1154.068579,5.5,40.6500282,1.462230366,1.163497925,0.464916229,Non-sluggish,0.01,0
WELL-111,Allocation,3/2/2017,3139.166425,10365.15255,2.581754385,2.411845302,13504.31898,76.75435221,191.1799025,421.5275595,7,70.9430008,42.19989179,12.26465988,0.200275421,Sluggish,0.93,1
WELL-143,Allocation,4/27/2016,4214.481027,7931.6174,20.81540799,0,12146.09843,65.30177116,1713.752619,688.6304033,5.5,38.5023308,10.02330309,4.758995056,0.169277191,Non-sluggish,0.09,0
WELL-129ST1,Informational,10/19/2013,3598.116137,5276.353158,2.194304387,4.426928018,8874.469295,59.45542187,247.2603503,315.7041899,5.5,49.7444115,15.64142543,3.404668808,0.040534973,Sluggish,0.94,1
WELL-125,Informational,11/7/2014,2168.308087,6446.91679,8.524322685,3.127717035,8615.224877,74.83167163,989.4486571,321.839322,5.5,47.2,7.865032456,1.745250702,0.004768372,Non-sluggish,0.18,0
WELL-148,Informational,9/8/2017,3380.482839,7576.232858,29.47913776,0,10956.7157,69.14693296,2690.508595,681.4377035,5.5,50.9536896,8.464590425,3.976951599,0.071525574,Non-sluggish,0,0
WELL-137ST1,Allocation,11/7/2018,974.160943,5055.617088,0.695536978,5.174779419,6029.778031,83.84416577,115.3503453,243.5005301,5.5,46.0097694,120.086331,20.16098213,0.145439148,Sluggish,0.94,1
WELL-136,Allocation,10/23/2013,1974.378345,11209.20974,2.601012824,4.064953171,13183.58809,85.02396819,197.2917242,297.5841227,5.5,68.5858994,5.856654055,1.201648712,0.026222229,Non-sluggish,0.09,0
WELL-101,Allocation,1/2/2016,2806.340784,339.606,12.69188104,0,3145.946784,10.79503321,4034.359737,1715.79954,5.5,28.223,2.305618505,2.727546692,0.429159164,Non-sluggish,0.02,0
WELL-123A,Allocation,7/3/2018,1232.394327,12348.68411,11.49512655,0,13581.07844,90.92565194,846.4074928,361.2117827,5.5,52.1973,20.8700273,5.197603226,0.238422394,Non-sluggish,0.02,0
WELL-128,Informational,7/29/2015,1887.592786,3915.895904,0.581554651,3.61159933,5803.48869,67.47486061,100.2077685,319.7154972,5.5,56.534668,46.59512893,10.27122879,0.317108154,Sluggish,1,1
WELL-109,Allocation,2/12/2020,2409.549599,259.714008,3.379959949,5.088452635,2669.263607,9.729799909,1266.251838,251.6615167,5.5,39.3415794,28.36098734,4.921033859,0.019073486,Sluggish,0.84,1
WELL-125,Allocation,9/17/2018,1539.322808,6767.486036,0.550613225,5.94552992,8306.808844,81.46914372,66.28456671,385.4180245,5.5,48.0315895,27.16767057,7.219425201,0.016693115,Sluggish,0.97,1
WELL-123A,Allocation,8/9/2014,4324.673552,10567.01318,17.46593212,0,14891.68673,70.95914231,1172.864594,350.1461506,5.5,154.7989502,9.796941573,2.365146637,0.019073486,Non-sluggish,0.07,0
WELL-101,Allocation,5/6/2017,3386.404561,129.5394397,18.36545774,0,3515.944001,3.684343086,5223.478456,1595.866153,5.5,23.9642906,0.771406403,0.8487854,0.836860657,Non-sluggish,0,0
WELL-103,Allocation,12/25/2018,5228.899243,1702.241795,41.2140974,0,6931.141038,24.55932992,5946.221145,1382.021747,5.5,35.8281898,0.240202904,0.228881836,0.331413269,Non-sluggish,0,0
